date,product_name,mrp,cost_price,current_price,discount_pct,stock_qty,days_to_expiry,units_sold_today,is_weekend,margin_pct,profit_per_unit,revenue_today,profit_today,units_sold_7d_avg,waste_if_unsold,loss_if_expired
2025-03-17,Bread,45,32,45.0,0,23,3,8,0,28.9,13.0,360.0,104.0,10.43,0,0
2025-03-18,Bread,45,32,36.0,20,15,2,13,0,28.9,4.0,468.0,52.0,9.86,0,0
2025-03-19,Bread,45,32,40.5,10,2,1,2,0,28.9,8.5,81.0,17.0,10.14,0,0
2025-03-20,Bread,45,32,45.0,0,27,3,11,0,28.9,13.0,495.0,143.0,8.57,0,0
2025-03-21,Bread,45,32,36.0,20,16,2,12,0,28.9,4.0,432.0,48.0,9.43,0,0
2025-03-22,Bread,45,32,27.0,40,4,1,4,1,28.9,-5.0,108.0,-20.0,10.29,0,0
2025-03-23,Bread,45,32,45.0,0,31,3,11,1,28.9,13.0,495.0,143.0,8.29,0,0
2025-03-24,Bread,45,32,31.5,30,20,2,12,0,28.9,-0.5,378.0,-6.0,8.71,0,0
2025-03-25,Bread,45,32,36.0,20,8,1,8,0,28.9,4.0,288.0,32.0,9.29,0,0
2025-03-26,Bread,45,32,45.0,0,24,3,5,0,28.9,13.0,225.0,65.0,8.57,0,0
2025-03-27,Bread,45,32,36.0,20,19,2,15,0,28.9,4.0,540.0,60.0,9.0,0,0
2025-03-28,Bread,45,32,40.5,10,4,1,4,0,28.9,8.5,162.0,34.0,9.57,0,0
2025-03-29,Bread,45,32,45.0,0,29,3,5,1,28.9,13.0,225.0,65.0,8.43,0,0
2025-03-30,Bread,45,32,36.0,20,24,2,15,1,28.9,4.0,540.0,60.0,8.57,0,0
2025-03-31,Bread,45,32,36.0,20,9,1,9,0,28.9,4.0,324.0,36.0,9.14,0,0
2025-04-01,Bread,45,32,45.0,0,28,3,7,0,28.9,13.0,315.0,91.0,8.71,0,0
2025-04-02,Bread,45,32,42.75,5,21,2,10,0,28.9,10.75,427.5,107.5,8.57,0,0
2025-04-03,Bread,45,32,42.75,5,11,1,11,0,28.9,10.75,470.25,118.25,9.29,0,0
2025-04-04,Bread,45,32,45.0,0,22,3,10,0,28.9,13.0,450.0,130.0,8.71,0,0
2025-04-05,Bread,45,32,27.0,40,12,2,12,1,28.9,-5.0,324.0,-60.0,9.57,0,0
2025-04-06,Bread,45,32,45.0,0,30,3,10,1,28.9,13.0,450.0,130.0,10.57,0,0
2025-04-07,Bread,45,32,42.75,5,20,2,10,0,28.9,10.75,427.5,107.5,9.86,0,0
2025-04-08,Bread,45,32,36.0,20,10,1,10,0,28.9,4.0,360.0,40.0,10.0,0,0
2025-04-09,Bread,45,32,45.0,0,25,3,7,0,28.9,13.0,315.0,91.0,10.43,0,0
2025-04-10,Bread,45,32,40.5,10,18,2,15,0,28.9,8.5,607.5,127.5,10.0,0,0
2025-04-11,Bread,45,32,42.75,5,3,1,3,0,28.9,10.75,128.25,32.25,10.57,0,0
2025-04-12,Bread,45,32,45.0,0,22,3,12,1,28.9,13.0,540.0,156.0,9.57,0,0
2025-04-13,Bread,45,32,31.5,30,10,2,10,1,28.9,-0.5,315.0,-5.0,9.57,0,0
2025-04-14,Bread,45,32,45.0,0,26,3,8,0,28.9,13.0,360.0,104.0,9.57,0,0
2025-04-15,Bread,45,32,40.5,10,18,2,11,0,28.9,8.5,445.5,93.5,9.29,0,0
2025-04-16,Bread,45,32,42.75,5,7,1,7,0,28.9,10.75,299.25,75.25,9.43,0,0
2025-04-17,Bread,45,32,45.0,0,22,3,13,0,28.9,13.0,585.0,169.0,9.43,0,0
2025-04-18,Bread,45,32,40.5,10,9,2,7,0,28.9,8.5,283.5,59.5,9.14,0,0
2025-04-19,Bread,45,32,42.75,5,2,1,2,1,28.9,10.75,85.5,21.5,9.71,0,0
2025-04-20,Bread,45,32,45.0,0,31,3,4,1,28.9,13.0,180.0,52.0,8.29,0,0
2025-04-21,Bread,45,32,42.75,5,27,2,4,0,28.9,10.75,171.0,43.0,7.43,0,0
2025-04-22,Bread,45,32,42.75,5,23,1,5,0,28.9,10.75,213.75,53.75,6.86,18,576
2025-04-23,Bread,45,32,45.0,0,31,3,7,0,28.9,13.0,315.0,91.0,6.0,0,0
2025-04-24,Bread,45,32,27.0,40,24,2,13,0,28.9,-5.0,351.0,-65.0,6.0,0,0
2025-04-25,Bread,45,32,40.5,10,11,1,11,0,28.9,8.5,445.5,93.5,6.0,0,0
2025-04-26,Bread,45,32,45.0,0,31,3,9,1,28.9,13.0,405.0,117.0,6.57,0,0
2025-04-27,Bread,45,32,31.5,30,22,2,14,1,28.9,-0.5,441.0,-7.0,7.57,0,0
2025-04-28,Bread,45,32,45.0,0,8,1,8,0,28.9,13.0,360.0,104.0,9.0,0,0
2025-04-29,Bread,45,32,45.0,0,22,3,4,0,28.9,13.0,180.0,52.0,9.57,0,0
2025-04-30,Bread,45,32,42.75,5,18,2,8,0,28.9,10.75,342.0,86.0,9.43,0,0
2025-05-01,Bread,45,32,40.5,10,10,1,10,0,28.9,8.5,405.0,85.0,9.57,0,0
2025-05-02,Bread,45,32,45.0,0,29,3,5,0,28.9,13.0,225.0,65.0,9.14,0,0
2025-05-03,Bread,45,32,42.75,5,24,2,23,1,28.9,10.75,983.25,247.25,8.29,0,0
2025-05-04,Bread,45,32,36.0,20,1,1,1,1,28.9,4.0,36.0,4.0,10.29,0,0
2025-05-05,Bread,45,32,45.0,0,25,3,8,0,28.9,13.0,360.0,104.0,8.43,0,0
2025-05-06,Bread,45,32,36.0,20,17,2,16,0,28.9,4.0,576.0,64.0,8.43,0,0
2025-05-07,Bread,45,32,31.5,30,1,1,1,0,28.9,-0.5,31.5,-0.5,10.14,0,0
2025-05-08,Bread,45,32,45.0,0,23,3,4,0,28.9,13.0,180.0,52.0,9.14,0,0
2025-05-09,Bread,45,32,42.75,5,19,2,12,0,28.9,10.75,513.0,129.0,8.29,0,0
2025-05-10,Bread,45,32,31.5,30,7,1,7,1,28.9,-0.5,220.5,-3.5,9.29,0,0
2025-05-11,Bread,45,32,45.0,0,27,3,9,1,28.9,13.0,405.0,117.0,7.0,0,0
2025-05-12,Bread,45,32,31.5,30,18,2,16,0,28.9,-0.5,504.0,-8.0,8.14,0,0
2025-05-13,Bread,45,32,45.0,0,2,1,2,0,28.9,13.0,90.0,26.0,9.29,0,0
2025-05-14,Bread,45,32,45.0,0,25,3,10,0,28.9,13.0,450.0,130.0,7.29,0,0
2025-05-15,Bread,45,32,40.5,10,15,2,14,0,28.9,8.5,567.0,119.0,8.57,0,0
2025-05-16,Bread,45,32,45.0,0,1,1,1,0,28.9,13.0,45.0,13.0,10.0,0,0
2025-05-17,Bread,45,32,45.0,0,28,3,11,1,28.9,13.0,495.0,143.0,8.43,0,0
2025-05-18,Bread,45,32,40.5,10,17,2,13,1,28.9,8.5,526.5,110.5,9.0,0,0
2025-05-19,Bread,45,32,36.0,20,4,1,4,0,28.9,4.0,144.0,16.0,9.57,0,0
2025-05-20,Bread,45,32,45.0,0,31,3,9,0,28.9,13.0,405.0,117.0,7.86,0,0
2025-05-21,Bread,45,32,36.0,20,22,2,12,0,28.9,4.0,432.0,48.0,8.86,0,0
2025-05-22,Bread,45,32,36.0,20,10,1,10,0,28.9,4.0,360.0,40.0,9.14,0,0
2025-05-23,Bread,45,32,45.0,0,30,3,7,0,28.9,13.0,315.0,91.0,8.57,0,0
2025-05-24,Bread,45,32,42.75,5,23,2,20,1,28.9,10.75,855.0,215.0,9.43,0,0
2025-05-25,Bread,45,32,27.0,40,3,1,3,1,28.9,-5.0,81.0,-15.0,10.71,0,0
2025-05-26,Bread,45,32,45.0,0,28,3,9,0,28.9,13.0,405.0,117.0,9.29,0,0
2025-05-27,Bread,45,32,42.75,5,19,2,8,0,28.9,10.75,342.0,86.0,10.0,0,0
2025-05-28,Bread,45,32,36.0,20,11,1,11,0,28.9,4.0,396.0,44.0,9.86,0,0
2025-05-29,Bread,45,32,45.0,0,30,3,5,0,28.9,13.0,225.0,65.0,9.71,0,0
2025-05-30,Bread,45,32,31.5,30,25,2,15,0,28.9,-0.5,472.5,-7.5,9.0,0,0
2025-05-31,Bread,45,32,42.75,5,10,1,10,1,28.9,10.75,427.5,107.5,10.14,0,0
2025-06-01,Bread,45,32,45.0,0,29,3,3,1,28.9,13.0,135.0,39.0,8.71,0,0
2025-06-02,Bread,45,32,36.0,20,26,2,12,0,28.9,4.0,432.0,48.0,8.71,0,0
2025-06-03,Bread,45,32,42.75,5,14,1,7,0,28.9,10.75,299.25,75.25,9.14,7,224
2025-06-04,Bread,45,32,45.0,0,28,3,7,0,28.9,13.0,315.0,91.0,9.0,0,0
2025-06-05,Bread,45,32,36.0,20,21,2,13,0,28.9,4.0,468.0,52.0,8.43,0,0
2025-06-06,Bread,45,32,36.0,20,8,1,8,0,28.9,4.0,288.0,32.0,9.57,0,0
2025-06-07,Bread,45,32,45.0,0,26,3,6,1,28.9,13.0,270.0,78.0,8.57,0,0
2025-06-08,Bread,45,32,42.75,5,20,2,14,1,28.9,10.75,598.5,150.5,8.0,0,0
2025-06-09,Bread,45,32,40.5,10,6,1,6,0,28.9,8.5,243.0,51.0,9.57,0,0
2025-06-10,Bread,45,32,45.0,0,23,3,8,0,28.9,13.0,360.0,104.0,8.71,0,0
2025-06-11,Bread,45,32,42.75,5,15,2,5,0,28.9,10.75,213.75,53.75,8.86,0,0
2025-06-12,Bread,45,32,36.0,20,10,1,10,0,28.9,4.0,360.0,40.0,8.57,0,0
2025-06-13,Bread,45,32,45.0,0,23,3,5,0,28.9,13.0,225.0,65.0,8.14,0,0
2025-06-14,Bread,45,32,31.5,30,18,2,18,1,28.9,-0.5,567.0,-9.0,7.71,0,0
2025-06-15,Bread,45,32,45.0,0,23,3,8,1,28.9,13.0,360.0,104.0,9.43,0,0
2025-06-16,Bread,45,32,42.75,5,15,2,10,0,28.9,10.75,427.5,107.5,8.57,0,0
2025-06-17,Bread,45,32,40.5,10,5,1,5,0,28.9,8.5,202.5,42.5,9.14,0,0
2025-06-18,Bread,45,32,45.0,0,26,3,5,0,28.9,13.0,225.0,65.0,8.71,0,0
2025-06-19,Bread,45,32,45.0,0,21,2,6,0,28.9,13.0,270.0,78.0,8.71,0,0
2025-06-20,Bread,45,32,27.0,40,15,1,15,0,28.9,-5.0,405.0,-75.0,8.14,0,0
2025-06-21,Bread,45,32,45.0,0,28,3,8,1,28.9,13.0,360.0,104.0,9.57,0,0
2025-06-22,Bread,45,32,45.0,0,20,2,9,1,28.9,13.0,405.0,117.0,8.14,0,0
2025-06-23,Bread,45,32,36.0,20,11,1,11,0,28.9,4.0,396.0,44.0,8.29,0,0
2025-06-24,Bread,45,32,45.0,0,22,3,6,0,28.9,13.0,270.0,78.0,8.43,0,0
2025-06-25,Bread,45,32,45.0,0,16,2,7,0,28.9,13.0,315.0,91.0,8.57,0,0
2025-06-26,Bread,45,32,36.0,20,9,1,9,0,28.9,4.0,324.0,36.0,8.86,0,0
2025-06-27,Bread,45,32,45.0,0,25,3,9,0,28.9,13.0,405.0,117.0,9.29,0,0
2025-06-28,Bread,45,32,27.0,40,16,2,16,1,28.9,-5.0,432.0,-80.0,8.43,0,0
2025-06-29,Bread,45,32,45.0,0,24,3,9,1,28.9,13.0,405.0,117.0,9.57,0,0
2025-01-01,Brown Bread,55,40,55.0,0,33,4,6,0,27.3,15.0,330.0,90.0,6.0,0,0
2025-01-02,Brown Bread,55,40,55.0,0,27,3,5,0,27.3,15.0,275.0,75.0,6.0,0,0
2025-01-03,Brown Bread,55,40,55.0,0,22,2,5,0,27.3,15.0,275.0,75.0,5.5,0,0
2025-01-04,Brown Bread,55,40,38.5,30,17,1,17,1,27.3,-1.5,654.5,-25.5,5.33,0,0
2025-01-05,Brown Bread,55,40,55.0,0,33,4,7,1,27.3,15.0,385.0,105.0,8.25,0,0
2025-01-06,Brown Bread,55,40,55.0,0,26,3,10,0,27.3,15.0,550.0,150.0,8.0,0,0
2025-01-07,Brown Bread,55,40,49.5,10,16,2,12,0,27.3,9.5,594.0,114.0,8.33,0,0
2025-01-08,Brown Bread,55,40,49.5,10,4,1,4,0,27.3,9.5,198.0,38.0,8.86,0,0
2025-01-09,Brown Bread,55,40,55.0,0,34,4,2,0,27.3,15.0,110.0,30.0,8.57,0,0
2025-01-10,Brown Bread,55,40,55.0,0,32,3,5,0,27.3,15.0,275.0,75.0,8.14,0,0
2025-01-11,Brown Bread,55,40,52.25,5,27,2,7,1,27.3,12.25,365.75,85.75,8.14,0,0
2025-01-12,Brown Bread,55,40,44.0,20,20,1,20,1,27.3,4.0,880.0,80.0,6.71,0,0
2025-01-13,Brown Bread,55,40,55.0,0,33,4,6,0,27.3,15.0,330.0,90.0,8.57,0,0
2025-01-14,Brown Bread,55,40,55.0,0,27,3,11,0,27.3,15.0,605.0,165.0,8.0,0,0
2025-01-15,Brown Bread,55,40,49.5,10,16,2,7,0,27.3,9.5,346.5,66.5,7.86,0,0
2025-01-16,Brown Bread,55,40,55.0,0,9,1,5,0,27.3,15.0,275.0,75.0,8.29,4,160
2025-01-17,Brown Bread,55,40,55.0,0,40,4,13,0,27.3,15.0,715.0,195.0,8.71,0,0
2025-01-18,Brown Bread,55,40,55.0,0,27,3,10,1,27.3,15.0,550.0,150.0,9.86,0,0
2025-01-19,Brown Bread,55,40,38.5,30,17,2,13,1,27.3,-1.5,500.5,-19.5,10.29,0,0
2025-01-20,Brown Bread,55,40,44.0,20,4,1,4,0,27.3,4.0,176.0,16.0,9.29,0,0
2025-01-21,Brown Bread,55,40,55.0,0,35,4,8,0,27.3,15.0,440.0,120.0,9.0,0,0
2025-01-22,Brown Bread,55,40,55.0,0,27,3,4,0,27.3,15.0,220.0,60.0,8.57,0,0
2025-01-23,Brown Bread,55,40,44.0,20,23,2,11,0,27.3,4.0,484.0,44.0,8.14,0,0
2025-01-24,Brown Bread,55,40,44.0,20,12,1,12,0,27.3,4.0,528.0,48.0,9.0,0,0
2025-01-25,Brown Bread,55,40,55.0,0,34,4,8,1,27.3,15.0,440.0,120.0,8.86,0,0
2025-01-26,Brown Bread,55,40,55.0,0,26,3,11,1,27.3,15.0,605.0,165.0,8.57,0,0
2025-01-27,Brown Bread,55,40,52.25,5,15,2,9,0,27.3,12.25,470.25,110.25,8.29,0,0
2025-01-28,Brown Bread,55,40,49.5,10,6,1,6,0,27.3,9.5,297.0,57.0,9.0,0,0
2025-01-29,Brown Bread,55,40,55.0,0,41,4,6,0,27.3,15.0,330.0,90.0,8.71,0,0
2025-01-30,Brown Bread,55,40,55.0,0,35,3,6,0,27.3,15.0,330.0,90.0,9.0,0,0
2025-01-31,Brown Bread,55,40,44.0,20,29,2,12,0,27.3,4.0,528.0,48.0,8.29,0,0
2025-02-01,Brown Bread,55,40,55.0,0,17,1,7,1,27.3,15.0,385.0,105.0,8.29,10,400
2025-02-02,Brown Bread,55,40,55.0,0,34,4,15,1,27.3,15.0,825.0,225.0,8.14,0,0
2025-02-03,Brown Bread,55,40,55.0,0,19,3,7,0,27.3,15.0,385.0,105.0,8.71,0,0
2025-02-04,Brown Bread,55,40,38.5,30,12,2,12,0,27.3,-1.5,462.0,-18.0,8.43,0,0
2025-02-05,Brown Bread,55,40,55.0,0,31,4,12,0,27.3,15.0,660.0,180.0,9.29,0,0
2025-02-06,Brown Bread,55,40,55.0,0,19,3,11,0,27.3,15.0,605.0,165.0,10.14,0,0
2025-02-07,Brown Bread,55,40,49.5,10,8,2,8,0,27.3,9.5,396.0,76.0,10.86,0,0
2025-02-08,Brown Bread,55,40,55.0,0,38,4,19,1,27.3,15.0,1045.0,285.0,10.29,0,0
2025-02-09,Brown Bread,55,40,55.0,0,19,3,11,1,27.3,15.0,605.0,165.0,12.0,0,0
2025-02-10,Brown Bread,55,40,33.0,40,8,2,8,0,27.3,-7.0,264.0,-56.0,11.43,0,0
2025-02-11,Brown Bread,55,40,55.0,0,31,4,10,0,27.3,15.0,550.0,150.0,11.57,0,0
2025-02-12,Brown Bread,55,40,55.0,0,21,3,6,0,27.3,15.0,330.0,90.0,11.29,0,0
2025-02-13,Brown Bread,55,40,44.0,20,15,2,10,0,27.3,4.0,440.0,40.0,10.43,0,0
2025-02-14,Brown Bread,55,40,38.5,30,5,1,5,0,27.3,-1.5,192.5,-7.5,10.29,0,0
2025-02-15,Brown Bread,55,40,55.0,0,29,4,7,1,27.3,15.0,385.0,105.0,9.86,0,0
2025-02-16,Brown Bread,55,40,55.0,0,22,3,13,1,27.3,15.0,715.0,195.0,8.14,0,0
2025-02-17,Brown Bread,55,40,55.0,0,9,2,6,0,27.3,15.0,330.0,90.0,8.43,0,0
2025-02-18,Brown Bread,55,40,33.0,40,3,1,3,0,27.3,-7.0,99.0,-21.0,8.14,0,0
2025-02-19,Brown Bread,55,40,55.0,0,35,4,12,0,27.3,15.0,660.0,180.0,7.14,0,0
2025-02-20,Brown Bread,55,40,55.0,0,23,3,10,0,27.3,15.0,550.0,150.0,8.0,0,0
2025-02-21,Brown Bread,55,40,44.0,20,13,2,13,0,27.3,4.0,572.0,52.0,8.0,0,0
2025-02-22,Brown Bread,55,40,55.0,0,36,4,12,1,27.3,15.0,660.0,180.0,9.14,0,0
2025-02-23,Brown Bread,55,40,55.0,0,24,3,10,1,27.3,15.0,550.0,150.0,9.86,0,0
2025-02-24,Brown Bread,55,40,33.0,40,14,2,13,0,27.3,-7.0,429.0,-91.0,9.43,0,0
2025-02-25,Brown Bread,55,40,38.5,30,1,1,1,0,27.3,-1.5,38.5,-1.5,10.43,0,0
2025-02-26,Brown Bread,55,40,55.0,0,29,4,9,0,27.3,15.0,495.0,135.0,10.14,0,0
2025-02-27,Brown Bread,55,40,55.0,0,20,3,6,0,27.3,15.0,330.0,90.0,9.71,0,0
2025-02-28,Brown Bread,55,40,38.5,30,14,2,12,0,27.3,-1.5,462.0,-18.0,9.14,0,0
2025-03-01,Brown Bread,55,40,44.0,20,2,1,2,1,27.3,4.0,88.0,8.0,9.0,0,0
2025-03-02,Brown Bread,55,40,55.0,0,33,4,7,1,27.3,15.0,385.0,105.0,7.57,0,0
2025-03-03,Brown Bread,55,40,55.0,0,26,3,5,0,27.3,15.0,275.0,75.0,7.14,0,0
2025-03-04,Brown Bread,55,40,49.5,10,21,2,8,0,27.3,9.5,396.0,76.0,6.0,0,0
2025-03-05,Brown Bread,55,40,44.0,20,13,1,13,0,27.3,4.0,572.0,52.0,7.0,0,0
2025-03-06,Brown Bread,55,40,55.0,0,40,4,8,0,27.3,15.0,440.0,120.0,7.57,0,0
2025-03-07,Brown Bread,55,40,55.0,0,32,3,7,0,27.3,15.0,385.0,105.0,7.86,0,0
2025-03-08,Brown Bread,55,40,38.5,30,25,2,16,1,27.3,-1.5,616.0,-24.0,7.14,0,0
2025-03-09,Brown Bread,55,40,49.5,10,9,1,9,1,27.3,9.5,445.5,85.5,9.14,0,0
2025-03-10,Brown Bread,55,40,55.0,0,34,4,18,0,27.3,15.0,990.0,270.0,9.43,0,0
2025-03-11,Brown Bread,55,40,55.0,0,16,3,2,0,27.3,15.0,110.0,30.0,11.29,0,0
2025-03-12,Brown Bread,55,40,33.0,40,14,2,14,0,27.3,-7.0,462.0,-98.0,10.43,0,0
2025-03-13,Brown Bread,55,40,55.0,0,32,4,8,0,27.3,15.0,440.0,120.0,10.57,0,0
2025-03-14,Brown Bread,55,40,55.0,0,24,3,3,0,27.3,15.0,165.0,45.0,10.57,0,0
2025-03-15,Brown Bread,55,40,44.0,20,21,2,14,1,27.3,4.0,616.0,56.0,10.0,0,0
2025-03-16,Brown Bread,55,40,55.0,0,7,1,7,1,27.3,15.0,385.0,105.0,9.71,0,0
2025-03-17,Brown Bread,55,40,55.0,0,39,4,2,0,27.3,15.0,110.0,30.0,9.43,0,0
2025-03-18,Brown Bread,55,40,55.0,0,37,3,6,0,27.3,15.0,330.0,90.0,7.14,0,0
2025-03-19,Brown Bread,55,40,55.0,0,31,2,8,0,27.3,15.0,440.0,120.0,7.71,0,0
2025-03-20,Brown Bread,55,40,38.5,30,23,1,12,0,27.3,-1.5,462.0,-18.0,6.86,11,440
2025-03-21,Brown Bread,55,40,55.0,0,37,4,2,0,27.3,15.0,110.0,30.0,7.43,0,0
2025-03-22,Brown Bread,55,40,55.0,0,35,3,16,1,27.3,15.0,880.0,240.0,7.29,0,0
2025-03-23,Brown Bread,55,40,44.0,20,19,2,19,1,27.3,4.0,836.0,76.0,7.57,0,0
2025-03-24,Brown Bread,55,40,55.0,0,31,4,9,0,27.3,15.0,495.0,135.0,9.29,0,0
2025-03-25,Brown Bread,55,40,55.0,0,22,3,12,0,27.3,15.0,660.0,180.0,10.29,0,0
2025-03-26,Brown Bread,55,40,38.5,30,10,2,10,0,27.3,-1.5,385.0,-15.0,11.14,0,0
2025-03-27,Brown Bread,55,40,55.0,0,32,4,7,0,27.3,15.0,385.0,105.0,11.43,0,0
2025-03-28,Brown Bread,55,40,55.0,0,25,3,8,0,27.3,15.0,440.0,120.0,10.71,0,0
2025-03-29,Brown Bread,55,40,44.0,20,17,2,17,1,27.3,4.0,748.0,68.0,11.57,0,0
2025-03-30,Brown Bread,55,40,55.0,0,38,4,9,1,27.3,15.0,495.0,135.0,11.71,0,0
2025-03-31,Brown Bread,55,40,55.0,0,29,3,9,0,27.3,15.0,495.0,135.0,10.29,0,0
2025-04-01,Brown Bread,55,40,44.0,20,20,2,17,0,27.3,4.0,748.0,68.0,10.29,0,0
2025-04-02,Brown Bread,55,40,44.0,20,3,1,3,0,27.3,4.0,132.0,12.0,11.0,0,0
2025-04-03,Brown Bread,55,40,55.0,0,29,4,6,0,27.3,15.0,330.0,90.0,10.0,0,0
2025-04-04,Brown Bread,55,40,55.0,0,23,3,9,0,27.3,15.0,495.0,135.0,9.86,0,0
2025-04-05,Brown Bread,55,40,44.0,20,14,2,14,1,27.3,4.0,616.0,56.0,10.0,0,0
2025-04-06,Brown Bread,55,40,55.0,0,33,4,14,1,27.3,15.0,770.0,210.0,9.57,0,0
2025-04-07,Brown Bread,55,40,55.0,0,19,3,8,0,27.3,15.0,440.0,120.0,10.29,0,0
2025-04-08,Brown Bread,55,40,38.5,30,11,2,11,0,27.3,-1.5,423.5,-16.5,10.14,0,0
2025-04-09,Brown Bread,55,40,55.0,0,38,4,10,0,27.3,15.0,550.0,150.0,9.29,0,0
2025-04-10,Brown Bread,55,40,55.0,0,28,3,9,0,27.3,15.0,495.0,135.0,10.29,0,0
2025-04-11,Brown Bread,55,40,44.0,20,19,2,11,0,27.3,4.0,484.0,44.0,10.71,0,0
2025-04-12,Brown Bread,55,40,52.25,5,8,1,8,1,27.3,12.25,418.0,98.0,11.0,0,0
2025-04-13,Brown Bread,55,40,55.0,0,36,4,10,1,27.3,15.0,550.0,150.0,10.14,0,0
2025-04-14,Brown Bread,55,40,55.0,0,26,3,9,0,27.3,15.0,495.0,135.0,9.57,0,0
2025-04-15,Brown Bread,55,40,52.25,5,17,2,10,0,27.3,12.25,522.5,122.5,9.71,0,0
2025-04-16,Brown Bread,55,40,52.25,5,7,1,6,0,27.3,12.25,313.5,73.5,9.57,1,40
2025-04-17,Brown Bread,55,40,55.0,0,40,4,5,0,27.3,15.0,275.0,75.0,9.0,0,0
2025-04-18,Brown Bread,55,40,55.0,0,35,3,8,0,27.3,15.0,440.0,120.0,8.43,0,0
2025-04-19,Brown Bread,55,40,49.5,10,27,2,17,1,27.3,9.5,841.5,161.5,8.0,0,0
2025-04-20,Brown Bread,55,40,55.0,0,10,1,10,1,27.3,15.0,550.0,150.0,9.29,0,0
2025-04-21,Brown Bread,55,40,55.0,0,31,4,5,0,27.3,15.0,275.0,75.0,9.29,0,0
2025-04-22,Brown Bread,55,40,55.0,0,26,3,16,0,27.3,15.0,880.0,240.0,8.71,0,0
2025-04-23,Brown Bread,55,40,49.5,10,10,2,10,0,27.3,9.5,495.0,95.0,9.57,0,0
2025-04-24,Brown Bread,55,40,55.0,0,39,4,8,0,27.3,15.0,440.0,120.0,10.14,0,0
2025-04-25,Brown Bread,55,40,55.0,0,31,3,12,0,27.3,15.0,660.0,180.0,10.57,0,0
2025-04-26,Brown Bread,55,40,49.5,10,19,2,17,1,27.3,9.5,841.5,161.5,11.14,0,0
2025-04-27,Brown Bread,55,40,38.5,30,2,1,2,1,27.3,-1.5,77.0,-3.0,11.14,0,0
2025-04-28,Brown Bread,55,40,55.0,0,38,4,8,0,27.3,15.0,440.0,120.0,10.0,0,0
2025-04-29,Brown Bread,55,40,55.0,0,30,3,7,0,27.3,15.0,385.0,105.0,10.43,0,0
2025-04-30,Brown Bread,55,40,52.25,5,23,2,17,0,27.3,12.25,888.25,208.25,9.14,0,0
2025-05-01,Brown Bread,55,40,55.0,0,6,1,6,0,27.3,15.0,330.0,90.0,10.14,0,0
2025-05-02,Brown Bread,55,40,55.0,0,29,4,8,0,27.3,15.0,440.0,120.0,9.86,0,0
2025-05-03,Brown Bread,55,40,55.0,0,21,3,10,1,27.3,15.0,550.0,150.0,9.29,0,0
2025-05-04,Brown Bread,55,40,44.0,20,11,2,11,1,27.3,4.0,484.0,44.0,8.29,0,0
2025-05-05,Brown Bread,55,40,55.0,0,29,4,9,0,27.3,15.0,495.0,135.0,9.57,0,0
2025-05-06,Brown Bread,55,40,55.0,0,20,3,2,0,27.3,15.0,110.0,30.0,9.71,0,0
2025-05-07,Brown Bread,55,40,52.25,5,18,2,6,0,27.3,12.25,313.5,73.5,9.0,0,0
2025-05-08,Brown Bread,55,40,44.0,20,12,1,9,0,27.3,4.0,396.0,36.0,7.43,3,120
2025-05-09,Brown Bread,55,40,55.0,0,40,4,9,0,27.3,15.0,495.0,135.0,7.86,0,0
2025-05-10,Brown Bread,55,40,55.0,0,31,3,8,1,27.3,15.0,440.0,120.0,8.0,0,0
2025-05-11,Brown Bread,55,40,44.0,20,23,2,16,1,27.3,4.0,704.0,64.0,7.71,0,0
2025-05-12,Brown Bread,55,40,55.0,0,7,1,7,0,27.3,15.0,385.0,105.0,8.43,0,0
2025-05-13,Brown Bread,55,40,55.0,0,33,4,11,0,27.3,15.0,605.0,165.0,8.14,0,0
2025-05-14,Brown Bread,55,40,55.0,0,22,3,10,0,27.3,15.0,550.0,150.0,9.43,0,0
2025-05-15,Brown Bread,55,40,44.0,20,12,2,12,0,27.3,4.0,528.0,48.0,10.0,0,0
2025-05-16,Brown Bread,55,40,55.0,0,29,4,5,0,27.3,15.0,275.0,75.0,10.43,0,0
2025-05-17,Brown Bread,55,40,55.0,0,24,3,14,1,27.3,15.0,770.0,210.0,9.86,0,0
2025-05-18,Brown Bread,55,40,55.0,0,10,2,10,1,27.3,15.0,550.0,150.0,10.71,0,0
2025-05-19,Brown Bread,55,40,55.0,0,37,4,7,0,27.3,15.0,385.0,105.0,9.86,0,0
2025-05-20,Brown Bread,55,40,55.0,0,30,3,15,0,27.3,15.0,825.0,225.0,9.86,0,0
2025-05-21,Brown Bread,55,40,44.0,20,15,2,14,0,27.3,4.0,616.0,56.0,10.43,0,0
2025-05-22,Brown Bread,55,40,38.5,30,1,1,1,0,27.3,-1.5,38.5,-1.5,11.0,0,0
2025-05-23,Brown Bread,55,40,55.0,0,38,4,7,0,27.3,15.0,385.0,105.0,9.43,0,0
2025-05-24,Brown Bread,55,40,55.0,0,31,3,5,1,27.3,15.0,275.0,75.0,9.71,0,0
2025-05-25,Brown Bread,55,40,49.5,10,26,2,16,1,27.3,9.5,792.0,152.0,8.43,0,0
2025-05-26,Brown Bread,55,40,55.0,0,10,1,7,0,27.3,15.0,385.0,105.0,9.29,3,120
2025-05-27,Brown Bread,55,40,55.0,0,35,4,8,0,27.3,15.0,440.0,120.0,9.29,0,0
